43.77754211425781,56.18000030517578,56.38999938964844,54.79999923706055,55.720001220703125,6186700
45.21133041381836,58.02000045776367,58.279998779296875,56.0,56.25,8867800
46.58279800415039,59.779998779296875,59.9900016784668,57.880001068115234,58.22999954223633,8836500
48.46855545043945,62.20000076293945,62.310001373291016,59.02000045776367,59.5099983215332,14379100
48.001007080078125,61.599998474121094,61.779998779296875,60.86000061035156,61.540000915527344,7146600
47.432159423828125,60.869998931884766,62.09000015258789,60.5099983215332,61.95000076293945,5624900
47.089324951171875,60.43000030517578,61.20000076293945,59.90999984741211,60.06999969482422,5273800
47.65814208984375,61.15999984741211,61.70000076293945,60.349998474121094,60.61000061035156,4950400
47.9698486328125,61.560001373291016,61.619998931884766,60.779998779296875,61.029998779296875,3000400
47.39320373535156,60.81999969482422,61.560001373291016,60.209999084472656,61.529998779296875,5067300
47.26074981689453,60.650001525878906,61.0099983215332,59.959999084472656,60.599998474121094,5427100
46.91008758544922,60.20000076293945,60.56999969482422,58.529998779296875,60.33000183105469,5374100
46.13084030151367,59.20000076293945,61.2599983215332,58.900001525878906,60.29999923706055,5401300
45.01653289794922,57.77000045776367,59.16999816894531,57.70000076293945,58.619998931884766,4743300
45.024330139160156,57.779998779296875,58.75,57.5,58.349998474121094,3489900
44.969783782958984,57.709999084472656,58.5,57.22999954223633,57.540000915527344,4552000
48.25815963745117,61.93000030517578,62.08000183105469,58.83000183105469,58.84000015258789,14758500
48.749080657958984,62.560001373291016,62.95000076293945,61.310001373291016,62.150001525878906,8862500
47.22177505493164,60.599998474121094,63.400001525878906,60.31999969482422,62.79999923706055,8725400
48.078941345214844,61.70000076293945,61.86000061035156,60.720001220703125,60.7400016784668,5919900
48.26594924926758,61.939998626708984,62.0,61.0,61.290000915527344,7862300
48.21887969970703,61.459999084472656,61.79999923706055,60.849998474121094,61.52000045776367,5480600
46.53992462158203,59.31999969482422,61.16999816894531,59.25,60.95000076293945,7490700
45.818138122558594,58.400001525878906,59.7400016784668,57.13999938964844,59.209999084472656,9675700
45.418006896972656,57.88999938964844,58.970001220703125,57.779998779296875,58.33000183105469,4724500
46.86943435668945,59.7400016784668,60.43000030517578,58.38999938964844,58.619998931884766,8250900
46.71253204345703,59.540000915527344,60.04999923706055,58.939998626708984,59.709999084472656,4237100
47.536312103271484,60.59000015258789,60.75,58.939998626708984,59.75,4395800
46.79883575439453,59.650001525878906,59.91999816894531,58.93000030517578,59.869998931884766,5178300
48.06196594238281,61.2599983215332,61.290000915527344,59.900001525878906,60.41999816894531,4268700
48.50132369995117,61.81999969482422,62.0,61.0,61.38999938964844,4116200
49.340789794921875,62.88999938964844,63.0099983215332,61.720001220703125,61.779998779296875,4390300
49.889991760253906,63.59000015258789,64.33999633789062,62.650001525878906,62.650001525878906,7371100
50.18812561035156,63.970001220703125,64.47000122070312,63.189998626708984,63.58000183105469,6034100
49.24666213989258,62.77000045776367,64.16999816894531,62.25,63.810001373291016,6483800
49.803688049316406,63.47999954223633,63.70000076293945,62.63999938964844,63.0,3400400
49.325111389160156,62.869998931884766,62.970001220703125,62.0,62.720001220703125,5043100
49.55262756347656,63.15999984741211,63.880001068115234,63.029998779296875,63.09000015258789,4416000
50.21166229248047,64.0,64.33000183105469,63.0,63.04999923706055,5265600
50.55686569213867,64.44000244140625,65.33000183105469,64.36000061035156,64.63999938964844,4383200
50.564697265625,64.44999694824219,64.97000122070312,64.05000305175781,64.58000183105469,4289400
